2019/5/11 16:40,2322
2019/5/11 16:50,2411
2019/5/11 17:00,2414
2019/5/11 17:10,2399
2019/5/11 17:20,1966
2019/5/11 17:30,2041
2019/5/11 17:40,1900
2019/5/11 17:50,1928
2019/5/11 18:00,1978
2019/5/11 18:10,1990
2019/5/11 18:20,2068
2019/5/11 18:30,2138
2019/5/11 18:40,2130
2019/5/11 18:50,2168
2019/5/11 19:00,2234
2019/5/11 19:10,2083
2019/5/11 19:20,2175
2019/5/11 19:30,2127
2019/5/11 19:40,2199
2019/5/11 19:50,2223
2019/5/11 20:00,2324
2019/5/11 20:10,2343
2019/5/11 20:20,2321
2019/5/11 20:30,2441
2019/5/11 20:40,2387
2019/5/11 20:50,2414
2019/5/11 21:00,2365
2019/5/11 21:10,2496
2019/5/11 21:20,2453
2019/5/11 21:30,2429
2019/5/11 21:40,2311
2019/5/11 21:50,2496
2019/5/11 22:00,2342
2019/5/11 22:10,2382
2019/5/11 22:20,2384
2019/5/11 22:30,2272
2019/5/11 22:40,2280
2019/5/11 22:50,2268
2019/5/11 23:00,2162
2019/5/11 23:10,2116
2019/5/11 23:20,1984
2019/5/11 23:30,1855
2019/5/11 23:40,1835
2019/5/11 23:50,1692
